Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_GB,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9939001,2020/6/1 0:03,2019/8/9 11:52,22260352,6722626304,22260352,302,4.11,4212,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/009706/SRR9939001,SRX6687553,D30I3A,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245214,SAMN12511945,simple,749907,sediment metagenome,D30I3A,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,AA14E1A03A1E89309AF992E498C6897D,B4685127260CB7964F5FFB191D9AF204
SRR9939002,2020/6/1 0:03,2019/8/9 11:53,22043906,6657259612,22043906,302,4.09,4192,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/009706/SRR9939002,SRX6687552,D30R1A,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245213,SAMN12511946,simple,749907,sediment metagenome,D30R1A,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,446B320C5731642394E8C921193C6712,D74FD5EE61B6DB7B26F48C904B4446AC
SRR9939003,2020/6/1 0:03,2019/8/9 11:55,26621409,8039665518,26621409,302,4.91,5032,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/009706/SRR9939003,SRX6687551,D12R2B,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245212,SAMN12511941,simple,749907,sediment metagenome,D12R2B,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,7220799E31BBE4BB4136B980A71492B2,5CD694E38F7575DB5D83274FA48E1421
SRR9939004,2020/6/1 0:03,2019/8/9 11:54,25635548,7741935496,25635548,302,4.73,4848,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/009706/SRR9939004,SRX6687550,D12R3B,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245211,SAMN12511942,simple,749907,sediment metagenome,D12R3B,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,1ABE4439ECF1E9C73C9E05A658A27D60,B860F19017420056E4A0F08BC6CC99F5
SRR9939005,2020/6/1 0:03,2019/8/9 11:52,23804663,7189008226,23804663,302,4.04,4138,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/009706/SRR9939005,SRX6687549,D8I3C,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245210,SAMN12511933,simple,749907,sediment metagenome,D8I3C,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,EE2F6DC9B44D377F9B052ECB3A01DC54,20EDCF132089E6CF4AD9DE73C22BF952
SRR9939006,2020/6/1 0:03,2019/8/9 11:57,30875017,9324255134,30875017,302,5.21,5337,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/009706/SRR9939006,SRX6687548,D8R2C,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245209,SAMN12511935,simple,749907,sediment metagenome,D8R2C,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,3F2E18D1E8892BA5D5B44CAF1A21C20F,195AFC1F4552003B9FAD6CD8D6F50296
SRR9939007,2020/6/1 0:03,2019/8/9 11:55,27123299,8191236298,27123299,302,4.58,4693,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/009706/SRR9939007,SRX6687547,D8R1C,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245208,SAMN12511934,simple,749907,sediment metagenome,D8R1C,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,7D69CECAB08B8C6600C717B00A2DADE1,3C1EA09E7FD643F8C55FA5754E79ADE6
SRR9939008,2020/6/1 0:03,2019/8/9 11:54,27892738,8423606876,27892738,302,4.71,4823,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/009706/SRR9939008,SRX6687546,D8R3B,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245207,SAMN12511936,simple,749907,sediment metagenome,D8R3B,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,5CD63B4ED75244FB22972538889A7121,6524D07FF4961418D8229BA3FE8A47F4
SRR9939009,2020/6/1 0:03,2019/8/9 12:00,29600815,8939446130,29600815,302,5.48,5608,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/009706/SRR9939009,SRX6687545,D12I1B,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245206,SAMN12511937,simple,749907,sediment metagenome,D12I1B,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,D8D4D7677D28DB4BE7027921F829DC6F,C5552C28BB564C359E2A30481E7CB596
SRR9939010,2020/6/1 0:03,2019/8/9 11:55,25273792,7632685184,25273792,302,4.66,4774,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/009706/SRR9939010,SRX6687544,D12I2A,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245205,SAMN12511938,simple,749907,sediment metagenome,D12I2A,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,1492256F94BC344F0E7FC875FB2C326F,5E37BF4931A30CB52C3C727213B82920
SRR9939011,2020/6/1 0:03,2019/8/9 11:57,31298770,9452228540,31298770,302,5.77,5906,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/009706/SRR9939011,SRX6687543,D12I3A,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245204,SAMN12511939,simple,749907,sediment metagenome,D12I3A,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,7B5076F0A0C57EACC8DBDD688878B946,C82BAFADDE4E60D9C9167B3927BD458F
SRR9939012,2020/6/1 0:03,2019/8/9 12:00,32415109,9789362918,32415109,302,6.01,6154,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/009706/SRR9939012,SRX6687542,D12R1C,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP217935,PRJNA559040,,559040,SRS5245203,SAMN12511940,simple,749907,sediment metagenome,D12R1C,,,,,,,no,,,,,NATIONAL UNIVERSITY OF SINGAPORE,SRA936701,,public,64B494B7C7FC9EFB4F03B61DB664F031,4A6B1ECEBE1DBC20DC7C1A7F6341A5C8
DRR182652,2019/6/21 16:28,2019/6/21 16:29,26793544,5412295888,26793544,202,1.59,1625,,https://sra-download.ncbi.nlm.nih.gov/traces/dra0/DRR/000178/DRR182652,DRX173158,,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,500,0,ILLUMINA,Illumina NovaSeq 6000,DRP005178,PRJDB8460,,553443,DRS100427,SAMD00175444,simple,1592332,sludge metagenome,SAMD00175444,,,,,,,no,,,,,TOKYO_PHARM,DRA008578,,public,95B101785AE0D21C74B70BC54BCD62AD,FA8823D33369F64469FF6DDC416306EE
DRR182653,2019/6/21 16:28,2019/6/21 16:28,31014264,6264881328,31014264,202,1.87,1915,,https://sra-download.ncbi.nlm.nih.gov/traces/dra0/DRR/000178/DRR182653,DRX173159,,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,500,0,ILLUMINA,Illumina NovaSeq 6000,DRP005178,PRJDB8460,,553443,DRS100428,SAMD00175445,simple,1592332,sludge metagenome,SAMD00175445,,,,,,,no,,,,,TOKYO_PHARM,DRA008578,,public,6E908527B199C2E92926BF00FD93E8A5,6611CDB775AB59FE843132E520366B47
DRR182654,2019/6/21 16:28,2019/6/21 16:29,29411436,5941110072,29411436,202,1.74,1785,,https://sra-download.ncbi.nlm.nih.gov/traces/dra0/DRR/000178/DRR182654,DRX173160,,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,500,0,ILLUMINA,Illumina NovaSeq 6000,DRP005178,PRJDB8460,,553443,DRS100429,SAMD00175446,simple,1592332,sludge metagenome,SAMD00175446,,,,,,,no,,,,,TOKYO_PHARM,DRA008578,,public,AE63E43E382A1394A5553178EE40CFCA,B661E6B6A68D8274104F9F39BDBE53DF
DRR182655,2019/6/21 16:28,2019/6/21 16:28,25490660,5149113320,25490660,202,1.55,1585,,https://sra-download.ncbi.nlm.nih.gov/traces/dra0/DRR/000178/DRR182655,DRX173161,,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,500,0,ILLUMINA,Illumina NovaSeq 6000,DRP005178,PRJDB8460,,553443,DRS100430,SAMD00175447,simple,1592332,sludge metagenome,SAMD00175447,,,,,,,no,,,,,TOKYO_PHARM,DRA008578,,public,270DBFD341A3C7F03D454A425D1634D7,BA910EF0D23B51DA4CF633BBD1674ADD
DRR182656,2019/6/21 16:28,2019/6/21 16:28,28091483,5674479566,28091483,202,1.66,1704,,https://sra-download.ncbi.nlm.nih.gov/traces/dra0/DRR/000178/DRR182656,DRX173162,,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,500,0,ILLUMINA,Illumina NovaSeq 6000,DRP005178,PRJDB8460,,553443,DRS100431,SAMD00175448,simple,1592332,sludge metagenome,SAMD00175448,,,,,,,no,,,,,TOKYO_PHARM,DRA008578,,public,5BA12D9918DA6D220359061169B31DE5,E50E59C5C746DD3D3D6E2A9B1656073A
DRR182657,2019/6/21 16:28,2019/6/21 16:28,25739246,5199327692,25739246,202,1.52,1559,,https://sra-download.ncbi.nlm.nih.gov/traces/dra0/DRR/000178/DRR182657,DRX173163,,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,500,0,ILLUMINA,Illumina NovaSeq 6000,DRP005178,PRJDB8460,,553443,DRS100432,SAMD00175449,simple,1592332,sludge metagenome,SAMD00175449,,,,,,,no,,,,,TOKYO_PHARM,DRA008578,,public,C602AD8BF2E6D3730DE9EF47E2DF88F2,49FB3220C88BA2925F20A264E4512768
SRR11450557,2020/4/1 21:13,2020/3/31 0:18,40962637,3113160412,0,76,1.12,1148,,https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011182/SRR11450557,SRX8028316,1,RNA-Seq,RANDOM PCR,METATRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP254583,PRJNA615751,,615751,SRS6400801,SAMN14480365,simple,1592332,sludge metagenome,Suldge_inoculum,,,,,,,no,,,,,ARIZONA STATE UNIVERSITY,SRA1060642,,public,9875BAE0B1C4133DB2394FF62CF6D0F3,DE9BDAA5F411C738055E75C6E1366CE5
SRR12427561,2020/8/11 8:10,2020/8/11 7:23,41877509,12563252700,41877509,300,3.99,4090,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/012136/SRR12427561,SRX8923417,S4_3_famine,RNA-Seq,RT-PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP277003,PRJNA656416,,656416,SRS7179689,SAMN15784011,simple,1592332,sludge metagenome,S4_3_famine,,,,,,,no,,,,,TONGJI UNIVERSITY,SRA1111441,,public,11A880765C55154535FDF13D9DCD8723,1B404DFBAD1442358B550A41B4EB2EAD
SRR12427562,2020/8/11 8:10,2020/8/11 7:49,41018298,12305489400,41018298,300,3.88,3974,,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/012136/SRR12427562,SRX8923416,S4_3_feast,RNA-Seq,RT-PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP277003,PRJNA656416,,656416,SRS7179690,SAMN15784010,simple,1592332,sludge metagenome,S4_3_feast,,,,,,,no,,,,,TONGJI UNIVERSITY,SRA1111441,,public,F16BB23C53E89C7346F416BC20EAF08B,1E6D86E15FEC46E712DE7F58575CA972
SRR6047184,2018/10/31 0:08,2017/9/17 6:37,27663032,8354235664,27663032,302,3.61,3694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6047184/SRR6047184.1,SRX3194236,Blank,RNA-Seq,RT-PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP117799,PRJNA407660,,407660,SRS2520634,SAMN07660608,simple,1592332,sludge metagenome,Blank,,,,,,,no,,,,,TONGJI UNIVERSITY,SRA608839,,public,62FAA17BB48C690030A8501F97F9D5B3,439CA7D2C3857889260C98D96119AB7C
SRR6047185,2018/10/31 0:08,2017/9/17 6:35,28682700,8662175400,28682700,302,3.72,3810,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6047185/SRR6047185.1,SRX3194235,Nano,RNA-Seq,RT-PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP117799,PRJNA407660,,407660,SRS2520635,SAMN07660609,simple,1592332,sludge metagenome,Nano,,,,,,,no,,,,,TONGJI UNIVERSITY,SRA608839,,public,00753BF8AB5245BE4E409A8862D18ADB,A3BF6F2FB2132A5225A07C355F36C46A
SRR6928338,2018/4/3 2:32,2018/4/3 2:26,32507448,9817249296,32507448,302,5.20,5329,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR6928338/SRR6928338.1,SRX3874118,SN_3_DAY10,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136909,PRJNA448050,,448050,SRS3115177,SAMN08848259,simple,1592332,sludge metagenome,Total RNA from treated sludge,,,,,,,no,,,,,ACADEMIA SINICA,SRA680261,,public,A86413AD13D48E73DF9D837342D2BD24,20B3327AE9CA8C7771F34A3CB29942BC
SRR6928339,2018/4/3 2:31,2018/4/3 2:24,33281601,10051043502,33281601,302,5.23,5357,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR6928339/SRR6928339.1,SRX3874117,SN_1_DAY10,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136909,PRJNA448050,,448050,SRS3115177,SAMN08848259,simple,1592332,sludge metagenome,Total RNA from treated sludge,,,,,,,no,,,,,ACADEMIA SINICA,SRA680261,,public,EC2C91ACC11FC8C7E5B7B30F4800B8D4,AC61AC169E4CF2CEB5C6CE8040E0E3A3
SRR6928340,2018/4/3 2:37,2018/4/3 2:31,33051299,9981492298,33051299,302,5.27,5393,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR6928340/SRR6928340.1,SRX3874116,SCN_3_DAY10,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136909,PRJNA448050,,448050,SRS3115177,SAMN08848259,simple,1592332,sludge metagenome,Total RNA from treated sludge,,,,,,,no,,,,,ACADEMIA SINICA,SRA680261,,public,9361793F30F5309544456AE55EA1C8BE,158F6BDA1C8AAD5820239FA96FE66538
SRR6928341,2018/4/3 2:33,2018/4/3 2:28,32160846,9712575492,32160846,302,5.05,5172,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR6928341/SRR6928341.1,SRX3874115,SCN_1_DAY10,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP136909,PRJNA448050,,448050,SRS3115177,SAMN08848259,simple,1592332,sludge metagenome,Total RNA from treated sludge,,,,,,,no,,,,,ACADEMIA SINICA,SRA680261,,public,BDE049A1AAD89E896BB9098E4451370C,E61FB75109C707932B790DAC67A88B50
SRR7293746,2019/1/9 0:19,2018/6/12 8:59,61247963,12249592600,61247963,200,4.48,4592,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/007122/SRR7293746,SRX4196407,Enrich_anammox_RNA,OTHER,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP150295,PRJNA475660,,475660,SRS3406627,SAMN09397895,simple,1592332,sludge metagenome,AX11,,,,,,,no,,,,,THE HONG KONG POLYTECHNIC UNIVERSITY,SRA719942,,public,03F1301B5CB8D36CCFE68A8DC213B53E,1DC9FBB23E4EA21D549E0A8B27A20F0C
SRR7402487,2018/12/1 0:12,2018/6/20 21:12,36232440,10942196880,36232440,302,3.94,4038,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7402487/SRR7402487.1,SRX4274634,AMX-NO,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP150959,PRJNA477223,,477223,SRS3440880,SAMN09463703,simple,1592332,sludge metagenome,AMX-NO,,,,,,,no,,,,,DALIAN UNIVERSITY OF TECHNOLOGY,SRA725733,,public,99417F6F5C9DBAA902C44C294BB1E70D,9FEECCE262365B49BE9B8A124C3D28DA
SRR7402488,2018/12/1 0:12,2018/6/20 21:15,39394237,11897059574,39394237,302,4.26,4367,,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/007228/SRR7402488,SRX4274633,AMX,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP150959,PRJNA477223,,477223,SRS3440882,SAMN09463702,simple,1592332,sludge metagenome,AMX,,,,,,,no,,,,,DALIAN UNIVERSITY OF TECHNOLOGY,SRA725733,,public,72C9C52C87748B571CD8CF12D1D3927C,733B2BD6839052A473A0E34CF32FBE34
SRR8146229,2018/11/3 17:59,2018/11/3 17:37,88265507,26479652100,88265507,300,10.53,10787,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR8146229/SRR8146229.1,SRX4966828,Control replicate_1,RNA-Seq,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP167652,PRJNA503492,,503492,SRS4006352,SAMN10362734,simple,1592332,sludge metagenome,Control replicate_1,,,,,,,no,,,,,ZHEJIANG UNIVERSITY OF TECHNOLOGY,SRA802078,,public,10ED28CC3DB7EF52FB7E8CA634A3DD1C,7100FCC579B8FC385AA88C405FA5B7B1
SRR8146230,2018/11/3 17:53,2018/11/3 17:32,67685731,20305719300,67685731,300,8.17,8365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR8146230/SRR8146230.1,SRX4966827,Control replicate_2,RNA-Seq,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP167652,PRJNA503492,,503492,SRS4006351,SAMN10362735,simple,1592332,sludge metagenome,Control replicate_2,,,,,,,no,,,,,ZHEJIANG UNIVERSITY OF TECHNOLOGY,SRA802078,,public,664748C950F0CB583BDFA76F48A0E910,3849F4E185D210FB450F358314FB5289
SRR8146231,2018/11/3 17:56,2018/11/3 17:26,65838330,19751499000,65838330,300,8.30,8495,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR8146231/SRR8146231.1,SRX4966826,AgNPs replicate_2,RNA-Seq,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP167652,PRJNA503492,,503492,SRS4006373,SAMN10362738,simple,1592332,sludge metagenome,AgNPs replicate_2,,,,,,,no,,,,,ZHEJIANG UNIVERSITY OF TECHNOLOGY,SRA802078,,public,EE125308C25BA7BBA9BA397FB4E8B569,6C1734AEA66A8639CC0E36C7B5EAD9C3
SRR8146232,2018/11/3 17:59,2018/11/3 17:40,71733969,21520190700,71733969,300,9.01,9228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR8146232/SRR8146232.1,SRX4966825,AgNPs replicate_3,RNA-Seq,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP167652,PRJNA503492,,503492,SRS4006350,SAMN10362739,simple,1592332,sludge metagenome,AgNPs replicate_3,,,,,,,no,,,,,ZHEJIANG UNIVERSITY OF TECHNOLOGY,SRA802078,,public,F8CDF7F5285B81367ADFC8DABF2F45FE,91E13349A7ADEE4D5982AE8D9455EB79
SRR8146233,2018/11/3 17:33,2018/11/3 17:24,60023162,18006948600,60023162,300,7.37,7549,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR8146233/SRR8146233.1,SRX4966824,Control replicate_3,RNA-Seq,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP167652,PRJNA503492,,503492,SRS4006348,SAMN10362736,simple,1592332,sludge metagenome,Control replicate_3,,,,,,,no,,,,,ZHEJIANG UNIVERSITY OF TECHNOLOGY,SRA802078,,public,B82BE4E4F30A2E5A4708227385D15265,7508FDDBA38942E1912D1B1B2F87BC29
SRR8146234,2018/11/3 17:27,2018/11/3 17:18,59624788,17887436400,59624788,300,7.58,7765,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR8146234/SRR8146234.1,SRX4966823,AgNPs replicate_1,RNA-Seq,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP167652,PRJNA503492,,503492,SRS4006349,SAMN10362737,simple,1592332,sludge metagenome,AgNPs replicate_1,,,,,,,no,,,,,ZHEJIANG UNIVERSITY OF TECHNOLOGY,SRA802078,,public,2E661D7208BD255FE6A8E62F7CDEA963,B1D4258257A3017531B62E1739C5E3FB
SRR8557211,2019/6/1 1:43,2019/2/11 12:38,7267061,2194652422,7267061,302,0.78,800,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008356/SRR8557211,SRX5358942,So2,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP185470,PRJNA521641,,521641,SRS4349584,SAMN10866756,simple,1592332,sludge metagenome,So2,,,,,,,no,,,,,TONGJI UNIVERSITY,SRA848145,,public,A4C7B94B809BBE35A3866E6A2C51672D,51106595ABBAEA26355B3EEDE08D4D9F
SRR8557212,2019/6/1 1:43,2019/2/11 12:38,11880310,3587853620,11880310,302,1.33,1364,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008356/SRR8557212,SRX5358941,Pd1,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP185470,PRJNA521641,,521641,SRS4349583,SAMN10866755,simple,1592332,sludge metagenome,Pd1,,,,,,,no,,,,,TONGJI UNIVERSITY,SRA848145,,public,73BFA0D9C7E175DC12B4EF9A207F1E8A,EC66F695A4AA498F0EE35DA2089B3313
SRR8557213,2019/6/1 1:43,2019/2/11 12:39,11098523,3351753946,11098523,302,1.22,1251,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008356/SRR8557213,SRX5358940,Mix3,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP185470,PRJNA521641,,521641,SRS4349582,SAMN10866757,simple,1592332,sludge metagenome,Mix3,,,,,,,no,,,,,TONGJI UNIVERSITY,SRA848145,,public,63DE988B434711568FE52A8198428C64,05EB86C3C52DEC4E2C336403A4D091BC
SRR6222310,2018/2/18 0:05,2017/10/26 10:52,1148677,638109438,1148677,555,0.37,375,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6222310/SRR6222310.1,SRX3330959,NA_18S_R,AMPLICON,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP121643,PRJNA415906,,415906,SRS2634312,SAMN07837429,simple,1710357,soil crust metagenome,Ny-Alesund RNA,,,,,,,no,,,,,UNIVERSITY OF COLOGNE,SRA625195,,public,9C77DC29F83DD1B1B783D61A4F74C788,EF190C5C66AD2FD51F5A9F5E8E0E509D
SRR6222321,2018/2/18 0:05,2017/10/26 10:52,1131614,626448803,1131614,553,0.37,380,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6222321/SRR6222321.1,SRX3330948,JD_16S_R,AMPLICON,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP121643,PRJNA415906,,415906,SRS2634306,SAMN07837427,simple,1710357,soil crust metagenome,Juan Carlos I Antarctic Base RNA,,,,,,,no,,,,,UNIVERSITY OF COLOGNE,SRA625195,,public,0E2C6DAE49EFCFC56CA3226ABC361E98,0FA76D048F57BA984612FFD4BC2D612E
SRR6222322,2018/2/18 0:05,2017/10/26 10:52,808611,423310454,808611,523,0.24,247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6222322/SRR6222322.1,SRX3330947,JD_18S_R,AMPLICON,PCR,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP121643,PRJNA415906,,415906,SRS2634306,SAMN07837427,simple,1710357,soil crust metagenome,Juan Carlos I Antarctic Base RNA,,,,,,,no,,,,,UNIVERSITY OF COLOGNE,SRA625195,,public,EFFDC86AD53524D241B5E4892FDB8F96,9DCBB89D96E9BBD7732675816CB2AA85
SRR6369239,2017/12/12 19:09,2017/12/12 15:02,7630142,1541288684,7630142,202,1.05,1071,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6369239/SRR6369239.1,SRX3464596,TAH-29,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP126572,PRJNA421954,,421954,SRS2752574,SAMN08160799,simple,1710357,soil crust metagenome,Below_crust_dry_2,,,,,,,no,,,,,CONNECTICUT AGRICULTURAL EXPERIMENT STATION,SRA637725,,public,24708C8467BDEA625538369F437FCCC9,D2C560DD95ADE4DCFA73D191BFCE4ADA
